"SMILES","Binary_Activity"
"CC1CC(c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)c(F)cc2N)CC(N)C1O",1
"Nc1cc(F)c(-c2ccncc2F)nc1C(=O)Nc1cnccc1C1CCCC(N)C1",1
"CC1CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)=CC(O)C1",1
"CC1CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC(N)C1F",1
"NC1CCCN(c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)C1",1
"NC1CN(c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)CCC1O",1
"NC1CN(c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)CCC1F",1
"NC1CC(O)CN(c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)C1",1
"COC1CCN(c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)CC1N",1
"COC1CC(N)CN(c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)C1",1
"NC1CC(OC(=O)c2ccccc2)CN(c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)C1",1
"NC1CC(F)CN(c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)C1",1
"NC1CCCN(c2ccncc2NC(=O)c2csc(C3CCCCC3)n2)C1",1
"NC1CC(CO)CN(c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)C1",1
"CC1CC(N)CN(c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)C1",1
"NC1CC(C(F)(F)F)CN(c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)C1",1
"NC1CC(CF)CN(c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)C1",1
"NC1CN(c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)CCC1Cl",1
"CC1CCN(c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)CC1N",1
"CC1CC(N)CN(c2ccncc2NC(=O)c2csc(C3CCCCC3)n2)C1",1
"NC1CC(C(F)(F)F)CN(c2ccncc2NC(=O)c2csc(C3CCCCC3)n2)C1",1
"CCOC1CC(N)CN(c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)C1",1
"NC1CN(c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)CC(F)(F)C1",1
"CCC1CC(N)CN(c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)C1",1
"Nc1sc(-c2c(F)cccc2F)nc1C(=O)Nc1cnccc1N1CCCC(N)C1",1
"Nc1sc(-c2c(F)cccc2F)nc1C(=O)Nc1cnccc1N1CCC(F)CC1",1
"CC1CC(O)CC(c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)C1",1
"CC1CC(O)CC(c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)sc2N)C1",1
"Nc1sc(-c2c(F)cccc2F)nc1C(=O)Nc1cnccc1C1CCCC(N)C1",1
"NC1CCCC(c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)C1",1
"CC1CN(c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)CC(N)C1O",1
"NC1CC(c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)CCC1O",1
"Nc1sc(-c2c(F)cccc2F)nc1C(=O)Nc1cnccc1C1CCC(O)C(N)C1",1
"CC1CC(N)CC(c2ccncc2NC(=O)c2csc(C3CCCCC3)n2)C1",1
"CC1CC(c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)CC(N)C1O",1
"NC1CC(c2ccncc2NC(=O)c2csc(C3CCCCC3)n2)CC(N)C1O",1
"CC1CC(N)CC(c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)C1",1
"CC1(C)CC(N)CC(c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)C1",1
"NC1CCCN(c2ccncc2NC(=O)c2csc(-c3ccccc3)n2)C1",1
"NC1CCCN(c2ccncc2NC(=O)c2csc(-c3ccccc3F)n2)C1",1
"CC(C)NC(=O)c1ccc(F)c(-c2nc(C(=O)Nc3cnccc3N3CCCC(N)C3)cs2)c1",1
"COc1ccc(F)c(-c2nc(C(=O)Nc3cnccc3C3CC(C)CC(N)C3)cs2)c1F",1
"CC1CC(N)CC(c2ccncc2NC(=O)c2csc(-c3c(F)ccc(OC(C)C)c3F)n2)C1",1
"CCOc1ccc(F)c(-c2nc(C(=O)Nc3cnccc3C3CC(C)CC(N)C3)cs2)c1F",1
"CC1CC(N)CC(c2ccncc2NC(=O)c2csc(-c3c(F)ccc(F)c3F)n2)C1",1
"CC1CC(N)CC(c2ccncc2NC(=O)c2csc(-c3c(F)ccc(Cl)c3F)n2)C1",1
"CC1CC(N)CC(c2ccncc2NC(=O)c2csc(-c3c(F)cc(O)cc3F)n2)C1",1
"CC1CC(c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)CC(N)C1F",1
"NC1CCCN(c2ncncc2Nc2cccc3cnc(-c4c(F)cccc4F)nc23)C1",1
"NC1C=C(c2ccncc2Nc2cccc3cnc(-c4c(F)cccc4F)nc23)CCC1",1
"NC1CN(c2ccncc2Nc2cccc3cnc(-c4c(F)cccc4F)nc23)CCC1O",1
"NC1CC(O)CN(c2ccncc2Nc2cccc3ccc(-c4c(F)cccc4F)nc23)C1",1
"NC1CC(CO)CN(c2ccncc2Nc2cccc3ccc(-c4c(F)cccc4F)nc23)C1",1
"CCOC1CC(N)CN(c2ccncc2Nc2cccc3cnc(-c4c(F)cccc4F)nc23)C1",1
"NC1CCCN(c2ccncc2Nc2cccc3cnc(-c4c(F)cccc4F)nc23)C1",1
"NC1CC(N)CN(c2ccncc2Nc2cccc3cnc(-c4c(F)cccc4F)nc23)C1",1
"NC1CN(c2ccncc2Nc2cccc3cnc(-c4c(F)cccc4F)nc23)CCC1F",1
"NC1CCCCN(c2ccncc2Nc2cccc3cnc(-c4c(F)cccc4F)nc23)C1",1
"NC1CC(CF)CN(c2ccncc2Nc2cccc3cnc(-c4c(F)cccc4F)nc23)C1",1
"CC1CC(N)CN(c2ccncc2Nc2cccc3cnc(-c4c(F)cccc4F)nc23)C1",1
"NC1CCCN(c2ccncc2Nc2cccc3cnc(-c4nccs4)nc23)C1",1
"NC1CCCN(c2ccncc2Nc2cccc3cnc(-c4ccccc4F)nc23)C1",1
"NC1CCCN(c2ccncc2Nc2cccc3cnc(-c4cccc(-c5nccs5)c4)nc23)C1",1
"Cn1cc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)cn1",1
"Nc1sc(-c2c(F)cccc2F)nc1C(=O)Nc1cn[nH]c1N1CCCC(N)C1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1NCC1CCNCC1",1
"Cn1ncc(NC(=O)c2nc(-c3ccccc3F)sc2N)c1N1CCCC(N)C1",1
"Cn1ncc(NC(=O)c2nc(-c3ccccc3)ccc2N)c1N1CCC(N)CC1",1
"Cn1ncc(NC(=O)c2nc(-c3ccccc3F)ccc2N)c1N1CCCC(N)C1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCCC(N)CC1",1
"Cn1ncc(NC(=O)c2nc(-c3ccccc3F)ccc2N)c1N1CCCC(N)CC1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1OCC1CCNCC1",1
"Cn1ncc(NC(=O)c2nc(-c3ccccc3F)ccc2N)c1OC1CCNCC1",1
"Cn1ncc(NC(=O)c2nc(-c3ccccc3F)cnc2N)c1N1CCCC(N)C1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1OC1CCNCC1",1
"Cn1ncc(NC(=O)c2nc(Br)cnc2N)c1N1CCCC(N)C1",1
"Cn1ncc(NC(=O)c2nc(-c3ccccc3F)cnc2N)c1N1CCC(N)CC1",1
"Cn1ncc(NC(=O)c2nc(Cl)cnc2N)c1N1CCCC(N)C1",1
"Cn1ncc(NC(=O)c2nc(-c3ccccc3F)ccc2N)c1N1CCC(N)C1",1
"Cn1ncc(NC(=O)c2nc(-c3ccccc3F)ccc2N)c1N1CCCC(CN)C1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCC(CN)C1",1
"Cn1ncc(NC(=O)c2cncc(-c3ccccc3F)n2)c1N1CCCC(N)CC1",1
"CN1CCC(c2c(NC(=O)c3nc(-c4c(F)cccc4F)sc3N)cnn2C)CC1",1
"Cn1ncc(NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)c1N1CCCC(N)CC1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1C1CCNCC1",1
"CNC1CCCN(c2c(NC(=O)c3nc(-c4c(F)cccc4F)sc3N)cnn2C)CC1",1
"Nc1sc(-c2c(F)cccc2F)nc1C(=O)Nc1cnn(CCF)c1",1
"CCn1ncc(NC(=O)c2nc(-c3ccccc3F)sc2N)c1N1CCCC(N)CC1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1C1CCC(N)CC1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCC(C)(N)CC(F)(F)C1",1
"Cn1ncc(NC(=O)c2nc(-c3cc(F)ccc3F)sc2N)c1N1CCC(N)CC(F)(F)C1",1
"COC1(C)CC(N)CCN(c2c(NC(=O)c3nc(-c4ccncc4F)sc3N)cnn2C)C1",1
"CNCC1CCN(c2c(NC(=O)c3nc(-c4c(F)cccc4F)sc3N)cnn2C)CC1",1
"CC1CN(c2c(NC(=O)c3nc(-c4c(F)cccc4F)sc3N)cnn2C)CCN1",1
"Nc1sc(-c2c(F)cccc2F)nc1C(=O)Nc1cnn(CC(F)F)c1N1CCCCC(N)C1",1
"Cc1ccc(F)c(-c2nc(C(=O)Nc3cnn(C)c3N3CCNCC(F)(F)C3)c(N)s2)c1",1
"Cn1ncc(NC(=O)c2nc(-c3cc(F)ccc3F)sc2N)c1N1CCNCC(F)(F)C1",1
"CNC1CCCN(c2c(NC(=O)c3nc(-c4c(F)cccc4F)sc3N)cnn2CC(F)F)CC1",1
"CNC1CCCN(c2c(NC(=O)c3nc(-c4cc(F)ccc4F)sc3N)cnn2CC(F)F)CC1",1
"CNC1CCCN(c2c(NC(=O)c3nc(-c4cc(C)ccc4F)sc3N)cnn2CC(F)F)CC1",1
"Nc1sc(-c2c(F)cccc2F)nc1C(=O)Nc1cnn(CC(F)F)c1N1CCCC(O)CC1",1
"Cc1ccc(F)c(-c2nc(C(=O)Nc3cnn(CC(F)F)c3N3CCCC(O)CC3)c(N)s2)c1",1
"CC1CNCCN1c1c(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)cnn1C",1
"CCC1CNCCN1c1c(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)cnn1C",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)ccc(C4CC4)c3F)sc2N)c1N1CCCC(N)CC1",1
"Cc1ccc(F)c(-c2nc(C(=O)Nc3cnn(C)c3N3CCCC(N)CC3)c(N)s2)c1F",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCCC(N)C(F)C1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCC(N)CC(F)(F)C1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCC(N)CC(F)C1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCC2(CCNC2)CC1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCC(N)C(F)CC1",1
"Nc1sc(-c2cc(F)ccc2F)nc1C(=O)Nc1cnn(CC(F)F)c1N1CCCC(N)CC1",1
"COC1CCN(c2c(NC(=O)c3nc(-c4c(F)cccc4F)sc3N)cnn2C)CCC1N",1
"Cn1ncc(NC(=O)c2nc(-c3ccccn3)sc2N)c1N1CCNCC(F)(F)C1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCCC(C(F)(F)F)C1",1
"Cn1ncc(NC(=O)c2nc(-c3ccccc3F)cnc2N)c1N1CCC(N)C(F)CC1",1
"Cn1ncc(NC(=O)c2nc(-c3ccccc3F)ccc2N)c1N1CCC(N)C(F)CC1",1
"Cn1ncc(NC(=O)c2nc(-c3ccccc3F)cnc2N)c1N1CCC(N)CC(F)(F)C1",1
"Cn1ncc(NC(=O)c2nc(-c3ccccc3F)ccc2N)c1N1CCC(N)CC(F)(F)C1",1
"COC1(C)CC(N)CCN(c2c(NC(=O)c3nc(-c4c(F)cccc4F)sc3N)cnn2C)C1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCC(N)CC(C)(O)C1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCC(N)CC(C)(F)C1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCC(O)CC(F)C1",1
"Cn1ncc(NC(=O)c2nc(-c3ccccn3)sc2N)c1N1CCC(N)CC(F)(F)C1",1
"Cn1ncc(NC(=O)c2nc(-c3ccccn3)sc2N)c1N1CCC(N)C(F)CC1",1
"Cn1ncc(NC(=O)c2nc(-c3ncccc3F)sc2N)c1N1CCC(N)CC(F)(F)C1",1
"Cc1ccc(F)c(-c2nc(C(=O)Nc3cnn(C)c3N3CCC(N)C(F)CC3)c(N)s2)c1",1
"Cn1ncc(NC(=O)c2nc(-c3cc(F)ccc3F)sc2N)c1N1CCC(N)C(F)CC1",1
"Cn1ncc(NC(=O)c2nc(-c3ccccc3F)sc2N)c1N1CCC(N)C(F)CC1",1
"Cn1ncc(NC(=O)c2nc(-c3ncccc3F)sc2N)c1N1CCC(N)C(F)CC1",1
"Nc1sc(-c2c(F)cccc2F)nc1C(=O)Nc1cnn(CC(F)F)c1N1CCC(N)CC(F)(F)C1",1
"Cc1ccc(F)c(-c2nc(C(=O)Nc3cnn(C)c3N3CCC(N)CC(F)(F)C3)c(N)s2)c1",1
"Cn1ncc(NC(=O)c2nc(-c3ccccc3F)sc2N)c1N1CCC(N)CC(F)(F)C1",1
"CN(C)C1CCN(c2c(NC(=O)c3nc(-c4c(F)cccc4F)sc3N)cnn2C)CC(F)(F)C1",1
"CC1CN(c2c(NC(=O)c3nc(-c4c(F)cccc4F)sc3N)cnn2CC(F)(F)F)CCN1",1
"Nc1sc(-c2c(F)cccc2F)nc1C(=O)Nc1cnn(CC(F)(F)F)c1N1CCCCC(N)C1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCNCC2(CC2)C1",1
"COC1CC(N)CCN(c2c(NC(=O)c3nc(-c4c(F)cccc4F)sc3N)cnn2C)C1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCCCCC1=O",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCNCCC1=O",1
"COC1CCN(c2c(NC(=O)c3nc(-c4ccccn4)sc3N)cnn2C)CCC1N",1
"COC1CCN(c2c(NC(=O)c3nc(-c4ncccc4F)sc3N)cnn2C)CCC1N",1
"COC1CCN(c2c(NC(=O)c3nc(-c4ccccc4F)sc3N)cnn2C)CCC1N",1
"COC1CCN(c2c(NC(=O)c3nc(-c4cc(C)ccc4F)sc3N)cnn2C)CCC1N",1
"COC1CCN(c2c(NC(=O)c3nc(-c4cc(F)ccc4F)sc3N)cnn2C)CCC1N",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCC(N)C(O)CC1",1
"Cc1ccc(F)c(-c2nc(C(=O)Nc3cnn(C4CC4)c3N3CCC(N)C(F)CC3)c(N)s2)c1",1
"Nc1sc(-c2c(F)cccc2F)nc1C(=O)Nc1cnn(C2CC2)c1N1CCC(N)C(F)CC1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCCC(NCC2(C)COC2)CC1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCCC(NCCO)CC1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCCC(N(CCO)CCO)CC1",1
"Nc1sc(-c2cc(F)ccc2F)nc1C(=O)Nc1cnn(C2CC2)c1N1CCC(N)C(F)CC1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCOCCC1=O",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CC2CCC(C1)O2",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCCC(NCC2COC2)CC1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCCC(N(CC2COC2)CC2COC2)CC1",1
"Nc1sc(-c2c(F)cccc2F)nc1C(=O)Nc1cnn(C2CC2)c1N1CCC(N)CC(F)(F)C1",1
"CCn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCC(N)C(F)CC1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CC2CCC(C2)C1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCCS(=O)(=O)CC1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCCC2(CCCN2)CC1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CC2CNCC(C1)O2",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCNCC(CO)C1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1C1CCC(N)C(F)CC1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCC2(CNC2)C1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCC2(CCNC2=O)CC1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CC2(CCNC2)C1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCCN(C2CNC2)CC1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1C1CCCCC(F)(F)C1",1
"CCn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCC(N)C(OC)CC1",1
"COC1CCN(c2c(NC(=O)c3nc(-c4c(F)cccc4F)sc3N)cnn2C2CC2)CCC1N",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCC(O)CC(F)(F)C1",1
"CCn1ncc(NC(=O)c2nc(-c3ccccc3F)sc2N)c1N1CCC(N)C(F)CC1",1
"Nc1sc(-c2c(F)cccc2F)nc1C(=O)Nc1cnn(CC(F)F)c1N1CCC(N)C(O)CC1",1
"CC(=O)NC1(C)CCCN(c2c(NC(=O)c3nc(-c4c(F)cccc4F)sc3N)cnn2C)CC1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCNCC(C#N)C1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1C1CCCCCC1",1
"CC(=O)NC1(C)CCCN(c2c(NC(=O)c3nc(-c4ncccc4F)sc3N)cnn2C)CC1",1
"CCOC1CCN(c2c(NC(=O)c3nc(-c4c(F)cccc4F)sc3N)cnn2C)CCC1N",1
"CCn1ncc(NC(=O)c2nc(-c3ccccc3F)sc2N)c1N1CCC(N)C(OC)CC1",1
"Cn1ncc(NC(=O)c2nc(-c3cccc(=O)[nH]3)sc2N)c1N1CCCC(N)CC1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCCN(C(=O)CN)CC1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCCN(CCN)CC1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCC2NCCOC2CC1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCCC(O)(C(F)(F)F)CC1",1
"CNC1CCN(c2c(NC(=O)c3nc(-c4c(F)cccc4F)sc3N)cnn2C)CC(F)(F)C1",1
"COC1CC=C(c2c(NC(=O)c3nc(-c4c(F)cccc4F)sc3N)cnn2C)CCC1N",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCCC(C)(N)CC1",1
"Cn1ncc(NC(=O)c2nc(-c3ccccc3F)sc2N)c1N1CCCC(C)(N)CC1",1
"COC1CCC(c2c(NC(=O)c3nc(-c4ccccc4F)sc3N)cnn2C)CCC1N",1
"Cn1ncc(NC(=O)c2nc(-c3ccnc(F)c3)sc2N)c1N1CCCC(N)CC1",1
"COc1ncccc1-c1nc(C(=O)Nc2cnn(C)c2N2CCCC(N)CC2)c(N)s1",1
"Cn1cc(-c2nc(C(=O)Nc3cnn(C)c3N3CCCC(N)CC3)c(N)s2)cn1",1
"Cn1ncc(NC(=O)c2nc(-c3cncc(F)c3)sc2N)c1N1CCCC(N)CC1",1
"Cc1noc(C)c1-c1nc(C(=O)Nc2cnn(C)c2N2CCCC(N)CC2)c(N)s1",1
"Cn1ncc(NC(=O)c2nc(-c3ccncc3F)sc2N)c1N1CCC(N)C(F)CC1",1
"COC1CCC2(c3c(NC(=O)c4nc(-c5ccccc5F)sc4N)cnn3C)CCC1N2",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCC(O)C(C)(N)CC1",1
"Cc1cnc(F)c(-c2nc(C(=O)Nc3cnn(C)c3N3CCCC(N)CC3)c(N)s2)c1",1
"Cn1ncc(NC(=O)c2nc(-c3ccncc3F)sc2N)c1N1CCC(N)CC(F)(F)C1",1
"COc1nccc(C)c1-c1nc(C(=O)Nc2cnn(C)c2N2CCCC(N)CC2)c(N)s1",1
"Cc1ccncc1-c1nc(C(=O)Nc2cnn(C)c2N2CCC(N)C(F)CC2)c(N)s1",1
"Cc1c(-c2nc(C(=O)Nc3cnn(C)c3N3CCC(N)C(F)CC3)c(N)s2)cnn1C",1
"Cc1ncccc1-c1nc(C(=O)Nc2cnn(C)c2N2CCC(N)C(F)CC2)c(N)s1",1
"Cc1cc(-c2nc(C(=O)Nc3cnn(C)c3N3CCC(N)C(F)CC3)c(N)s2)ccn1",1
"Cn1ncc(NC(=O)c2nc(-c3cccc(C#N)n3)sc2N)c1N1CCC(N)C(F)CC1",1
"Cc1nn(C)cc1-c1nc(C(=O)Nc2cnn(C)c2N2CCC(N)C(F)CC2)c(N)s1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cncc3F)sc2N)c1N1CCC(N)CC(F)(F)C1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cncc3F)sc2N)c1N1CCC(N)C(F)CC1",1
"COC1(C)CC(N)CCN(c2c(NC(=O)c3nc(-c4c(F)cncc4F)sc3N)cnn2C)C1",1
"Cn1ncc(NC(=O)c2nc(-c3cc(C#N)ccc3F)sc2N)c1N1CCC(N)C(F)CC1",1
"Cc1cc(-c2nc(C(=O)Nc3cnn(C)c3N3CCC(N)C(F)CC3)c(N)s2)cc(C)n1",1
"Cn1ncc(NC(=O)c2nc(-c3cncc(C#N)c3)sc2N)c1N1CCC(N)C(F)CC1",1
"Cc1cnc(C)c(-c2nc(C(=O)Nc3cnn(C)c3N3CCC(N)C(F)CC3)c(N)s2)c1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCC(N)CC2(CCO2)C1",1
"C=C1CC(N)CCN(c2c(NC(=O)c3nc(-c4c(F)cccc4F)sc3N)cnn2C)C1",1
"CC1CC(N)CCN(c2c(NC(=O)c3nc(-c4c(F)cccc4F)sc3N)cnn2C)C1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1C1CCC(N)CC(C)(O)C1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCC(O)C(O)CC1",1
"COC1(CN)CCN(c2c(NC(=O)c3nc(-c4c(F)cccc4F)sc3N)cnn2C)CC1",1
"COc1cc(F)c(-c2nc(C(=O)Nc3cnn(C)c3N3CCC(N)CC(F)(F)C3)c(N)s2)c(F)c1",1
"Cc1c(-c2nc(C(=O)Nc3cnn(C)c3N3CCC(N)CC(F)(F)C3)c(N)s2)cnn1C",1
"Cn1ncc(NC(=O)c2nc(-c3cccc(C#N)n3)sc2N)c1N1CCC(N)CC(F)(F)C1",1
"Cc1nn(C)cc1-c1nc(C(=O)Nc2cnn(C)c2N2CCC(N)CC(F)(F)C2)c(N)s1",1
"Cc1cc(-c2nc(C(=O)Nc3cnn(C)c3N3CCC(N)CC(F)(F)C3)c(N)s2)ccn1",1
"Cn1ncc(NC(=O)c2nc(-c3ccccc3F)sc2N)c1N1CCNCC2(CCO2)C1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCNCC2(CCO2)C1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCC(O)(CN)CC1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCC2(CC1)CNCCO2",1
"COC1(C)CCN(c2c(NC(=O)c3nc(-c4c(F)cccc4F)sc3N)cnn2C)CCC1N",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCC2NC(=O)OC2CC1",1
"CC(=O)OC1CCN(c2c(NC(=O)c3nc(-c4c(F)cccc4F)sc3N)cnn2C)CCC1N",1
"CCC1CN(c2c(NC(=O)c3nc(-c4c(F)cccc4F)sc3N)cnn2C)CCC1(CN)OC",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCC(N)C2(CCO2)CC1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CC2CC(N)C(C1)O2",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCC(N)C(O)(CCO)CC1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCCC2(CNC2)C1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCC2OC(=O)NC2(C)CC1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCC(N)C(C(F)F)CC1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCC(N)C(CO)CC1",1
"COC1C(N)CCN(c2c(NC(=O)c3nc(-c4c(F)cccc4F)sc3N)cnn2C)CC12CC2",1
"COC1CCN(c2c(NC(=O)c3nc(-c4c(F)cccc4F)sc3N)cnn2C)CC2(CC2)C1N",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCC(F)C(C)(N)CC1",1
"Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCCC(F)(CN)CC1",1
"COC1(CN)CCCN(c2c(NC(=O)c3nc(-c4c(F)cccc4F)sc3N)cnn2C)CC1",1
"CN=C(C(C=N)NC(=O)c1nc(-c2c(F)cccc2F)sc1N)N1CCC(N)CC(F)(F)C1",1
"CN=C(C(C=N)NC(=O)c1nc(-c2ccccc2F)sc1N)N1CCC(N)C(F)CC1",1
